# i	j	beta * DeltaG^cnf_ij
455	844	28.675414
455	847	16.7943149
455	862	17.66598777
455	870	28.58981707
455	874	29.30794726
455	890	15.44013056
455	893	27.95790961
455	903	23.22224242
455	919	20.31905405
455	931	13.30848244
455	934	14.38653898
455	939	11.22024667
455	951	27.79430959
455	960	28.79586461
456	513	10.31280676
456	514	9.308376062
456	529	12.93223602
456	563	9.356967308
456	603	24.10469622
456	615	19.24618792
456	647	10.78319372
456	730	27.79642598
456	740	23.787312
456	793	28.29818158
456	843	10.4331761
456	851	15.19171116
456	852	27.79501848
456	926	27.65294307
457	504	31.50369454
457	506	13.74107959
457	510	19.78504347
457	530	16.04824238
457	545	19.52128458
457	546	17.40121099
457	561	13.97464762
457	566	12.01888231
457	581	13.65412975
457	626	17.26734256
457	644	18.61186669
457	653	28.07235681
457	655	20.96106634
457	664	27.79710839
457	667	27.91738742
457	690	30.19890264
457	700	28.40488848
457	716	9.826843731
457	717	14.6791905
457	728	17.35284856
457	748	16.00618794
457	807	25.10487761
457	827	28.04037376
457	839	28.52792589
457	849	15.74851368
457	889	14.56673857
457	933	27.80218234
457	945	17.44562837
457	971	28.83672593
458	516	27.86966629
458	561	27.9522375
458	581	29.48795508
458	602	17.41651595
458	604	16.34324853
458	608	21.07716752
458	609	28.60233314
458	628	28.59138676
458	631	28.26322398
458	655	32.70666932
458	664	14.88187629
458	686	21.98521308
458	691	10.53417633
458	747	18.76775246
458	775	12.19229041
458	831	9.126547515
458	856	18.7510024
458	865	9.115524391
458	884	13.06328186
458	887	10.60779272
458	912	28.13562089
458	980	9.261840181
458	983	12.94364255
459	510	27.83302279
459	520	21.66560171
459	535	12.97589351
459	538	12.12430962
459	540	8.968994204
459	560	30.01273769
459	565	11.66602611
459	648	12.01507347
459	654	28.00016192
459	670	15.91624422
459	700	18.00764089
459	715	24.74403822
459	720	10.00827382
459	754	27.7954493
459	797	28.17157844
459	803	17.81729564
459	814	28.07035423
459	840	13.7510757
459	871	28.03739073
459	904	18.94512757
459	933	28.07156113
459	979	11.97861173
459	986	28.30440911
460	544	28.83460674
460	551	12.74891681
460	554	11.41810428
460	617	19.59644563
460	625	26.6271212
460	676	13.6296405
460	704	17.1513616
460	719	17.00573136
460	725	20.29516817
460	731	11.41807015
460	768	12.34614947
460	782	11.81780682
460	847	18.46749788
460	853	28.70036761
460	862	27.83755454
460	874	23.41637871
460	890	12.39657517
460	903	17.83535447
460	919	28.1442882
460	931	24.18486139
460	934	12.38330954
460	939	8.971205217
460	951	29.78961243
460	960	27.81160648
461	507	22.67067124
461	517	15.9222949
461	537	17.72615916
461	542	12.3605276
461	559	9.382584929
461	577	28.59761877
461	593	28.03745182
461	610	15.52558961
461	675	28.90448753
461	692	28.12957736
461	714	15.66717427
461	729	11.43150987
461	787	12.52448903
461	788	28.05260479
461	796	23.28537121
461	799	13.54597205
461	809	12.48602134
461	817	29.34120006
461	863	11.10539712
461	897	20.59594283
461	918	9.66977327
461	941	12.40029716
461	949	23.2111777
461	999	10.44840541
462	567	27.99035076
462	660	22.89481953
462	696	28.66269154
462	710	10.79630336
462	776	27.8628988
462	833	22.62614897
462	847	26.44556763
462	858	27.21343925
462	866	29.76449182
462	890	28.64135995
462	891	17.74509374
462	896	27.83988585
462	902	14.02956204
462	908	16.1365062
462	910	15.69165546
462	932	21.16111816
462	951	17.81711003
462	955	21.15080168
462	960	11.90988534
462	962	9.363687151
462	974	9.769397607
462	982	16.40065401
463	506	16.35584385
463	510	28.10681191
463	546	11.83112745
463	561	9.057619217
463	566	17.51040172
463	581	11.08949473
463	612	28.38061551
463	626	16.30125182
463	644	13.51250076
463	655	11.29983116
463	664	15.42900411
463	686	27.9244514
463	691	28.2456256
463	716	13.27833655
463	717	24.04806034
463	728	27.80982913
463	748	17.97991367
463	827	25.30065445
463	831	28.00672236
463	849	27.82691476
463	859	30.72868788
463	865	30.15401226
463	887	28.0894506
463	940	30.20537777
463	945	22.927939
464	507	22.62254838
464	517	12.92082301
464	537	19.33806298
464	542	13.84624976
464	559	9.373137276
464	610	15.06314416
464	661	31.00611171
464	675	26.76236839
464	714	13.0773959
464	729	13.77674134
464	787	15.29399402
464	796	24.81000046
464	799	15.82943271
464	809	12.72248261
464	863	11.62288704
464	897	17.42779521
464	918	10.46272382
464	941	14.13414197
464	949	26.09392528
464	961	28.1168099
464	999	12.30509463
465	516	27.7960977
465	556	11.01539136
465	569	11.52999973
465	580	19.57288926
465	609	28.34944511
465	637	26.67554434
465	710	27.9526027
465	732	18.41186175
465	735	9.08266978
465	866	18.22280046
465	877	16.31403297
465	882	28.6336417
465	891	24.70279382
465	902	29.87556601
465	908	17.54466993
465	910	28.25351958
465	930	17.36484069
465	932	14.1114036
465	973	18.97209721
465	993	27.81750355
466	503	18.93883784
466	523	21.68462746
466	526	16.58993696
466	579	27.89498068
466	627	11.2829761
466	650	27.92039694
466	698	12.82179047
466	727	24.0150869
466	756	15.67277302
466	762	17.61420833
466	811	24.8801139
466	924	15.4354124
466	925	20.78341123
466	927	20.64445481
466	967	27.7999969
466	996	11.57744831
467	506	28.3087842
467	533	17.48628824
467	570	14.90985316
467	582	10.99452166
467	588	29.02259864
467	591	12.50714337
467	607	21.25811149
467	614	16.08345749
467	651	12.35152227
467	686	26.14008156
467	694	27.83476488
467	703	32.9098194
467	738	11.90297391
467	748	29.02781127
467	754	16.29016128
467	766	19.93213641
467	770	14.77158955
467	827	23.14961987
467	871	18.29005372
467	933	21.91160862
468	524	21.01272792
468	549	21.18841519
468	555	28.26391563
468	562	27.82951956
468	578	12.0633969
468	606	15.34371752
468	632	28.92558385
468	646	27.79947954
468	681	12.07288454
468	683	11.28546426
468	688	28.57608992
468	718	28.10876164
468	751	21.84430218
468	759	15.15235098
468	769	18.48255127
468	835	13.4746593
468	880	21.03410198
468	943	28.74881232
469	515	23.71540073
469	527	20.76277258
469	550	13.98650359
469	584	23.44404102
469	617	26.84117167
469	625	27.83744951
469	693	10.76326543
469	704	23.69497114
469	709	30.70782513
469	721	27.83238464
469	736	15.74574234
469	749	28.22492427
469	760	18.55057809
469	783	13.57691321
469	798	16.80223754
469	812	28.68835449
469	828	9.696213241
469	842	28.11471601
469	853	14.77713349
469	874	16.80301257
469	879	14.28571478
469	916	28.59994954
469	976	12.45369881
470	504	27.80920779
470	545	12.79520651
470	546	17.11206619
470	561	29.94124997
470	566	17.13994356
470	571	11.06740591
470	574	23.14376661
470	626	11.47053072
470	630	27.60187542
470	644	14.32899127
470	653	20.25407785
470	667	9.373119784
470	712	26.01437333
470	716	21.44821567
470	761	19.3874
470	832	14.65479619
470	859	27.92949003
470	921	12.63648885
470	940	22.68542033
470	945	11.965163
470	971	18.26724004
471	571	20.00608216
471	574	18.72310845
471	612	27.95786768
471	630	14.07267788
471	636	28.2181786
471	637	16.31454071
471	638	14.7469878
471	667	27.90685986
471	724	18.42457349
471	734	15.82570166
471	742	22.34755823
471	824	11.93292185
471	848	11.12956349
471	859	27.7946521
471	877	28.72358572
471	882	17.08644637
471	921	25.06392478
471	965	28.03140534
471	970	27.8263821
471	977	20.91692662
471	993	19.29991971
472	512	10.85146537
472	519	14.4783875
472	532	27.79541577
472	567	27.85256847
472	575	19.107044
472	601	10.6855279
472	624	20.6643998
472	635	21.62861729
472	698	28.79759572
472	762	16.5168218
472	813	22.30269757
472	826	11.86305199
472	924	19.74850511
472	936	10.10686068
472	953	10.65190407
472	988	11.13986263
473	511	10.96942407
473	564	12.05143184
473	584	17.14588931
473	597	16.81331196
473	598	18.29931727
473	662	14.32834787
473	672	11.87632942
473	679	17.03709195
473	709	29.71955622
473	777	16.36772736
473	778	23.5979238
473	784	18.5474686
473	795	14.48144463
473	796	27.89385775
473	810	14.32378205
473	822	11.05692106
473	830	28.95641229
473	854	14.10112816
473	875	17.91217513
473	895	27.85228589
473	897	28.05863295
473	907	29.37171521
473	916	16.39062684
473	958	13.51517804
473	959	25.04195812
473	985	28.38988061
474	504	22.26169689
474	506	24.23741458
474	510	13.12047866
474	530	14.39231246
474	545	27.79751219
474	565	29.01438692
474	566	23.4006879
474	581	28.29044674
474	613	28.36337399
474	648	22.02322427
474	653	29.51861283
474	690	14.93728007
474	700	16.38380155
474	715	11.30438494
474	716	22.00400635
474	717	15.46500224
474	728	16.24236591
474	807	13.46438503
474	839	19.94142282
474	849	10.41562395
474	889	9.912457823
474	945	27.88122571
474	971	27.96197478
475	545	28.34547829
475	571	23.4108622
475	574	10.19605562
475	638	24.83388468
475	653	28.21641867
475	658	23.68415616
475	712	27.6779058
475	724	13.3670045
475	734	15.50918641
475	761	18.05259738
475	832	10.28674787
475	886	16.4203225
475	911	18.42343118
475	921	11.66324875
475	971	27.82753655
475	994	26.16940131
476	536	25.45623155
476	581	27.89033582
476	582	21.27947986
476	586	28.05090412
476	588	18.68758783
476	592	22.45558405
476	604	9.840411696
476	614	16.41491223
476	631	27.90611686
476	664	27.96231572
476	686	10.00012496
476	691	28.93215934
476	738	15.24642481
476	748	28.91265686
476	766	11.87919028
476	770	11.38234355
476	827	13.79936623
476	831	18.87710065
476	865	18.67302852
476	884	10.87873338
476	887	29.14579056
476	912	15.90825331
476	980	25.70496408
476	983	21.81023307
477	533	27.88104204
477	553	28.38121617
477	562	23.76541523
477	578	28.83071977
477	607	19.60472442
477	651	27.95660519
477	657	19.32692615
477	681	27.87296474
477	683	17.73675879
477	694	17.72237007
477	703	12.15567758
477	726	10.14124204
477	759	9.82858413
477	771	23.6435924
477	829	22.66859532
477	835	28.36764368
477	880	8.920448355
477	909	27.87194203
477	984	18.51932953
478	506	14.86886223
478	510	8.954148164
478	530	9.535600505
478	540	28.27938311
478	565	17.46031068
478	566	27.79648243
478	570	20.7552115
478	581	26.3994426
478	648	20.36671335
478	690	28.23004127
478	700	11.14699916
478	715	10.2462627
478	717	10.2109139
478	728	29.12345178
478	748	15.96048127
478	754	23.83382114
478	849	17.63154128
478	871	18.31602192
478	889	10.14973078
478	933	13.4171334
479	507	28.12095473
479	525	15.84454897
479	537	20.48483588
479	555	18.95733074
479	593	10.39975826
479	642	17.23666875
479	646	27.81069407
479	665	24.289661
479	677	27.91552736
479	692	11.72505946
479	718	14.0207248
479	769	24.44490152
479	780	11.84240256
479	787	23.43935602
479	796	22.30169652
479	812	23.19106167
479	842	18.63018167
479	885	13.29099595
479	888	13.51594011
479	914	9.191553914
479	922	9.645913457
479	935	12.23085063
479	941	21.36960536
479	961	27.80457703
479	999	28.20610619
480	545	20.31369963
480	546	12.62035735
480	561	22.23534017
480	566	22.47341059
480	571	10.59976356
480	574	27.98821249
480	612	14.95178534
480	626	11.84443729
480	630	16.52542352
480	637	28.71496376
480	644	11.20080247
480	653	29.58217836
480	655	16.65628409
480	664	28.02662023
480	667	9.745899562
480	716	24.57050018
480	761	29.36239419
480	832	23.79262254
480	859	17.89109142
480	882	23.34788428
480	921	19.05485528
480	940	12.30580355
480	945	17.04682033
480	971	27.82600847
481	553	13.87504574
481	558	17.88259125
481	591	27.91281094
481	605	17.64478978
481	607	18.51587759
481	657	11.84658261
481	703	16.7115999
481	726	24.84505556
481	803	28.41575949
481	821	16.99719282
481	836	20.59753361
481	880	28.00980856
481	909	24.86273163
481	984	10.54699677
482	503	14.82091523
482	505	23.2487939
482	523	17.52873433
482	539	16.63950806
482	599	26.85802974
482	650	23.2382875
482	702	23.43770115
482	713	23.32504587
482	727	15.2537827
482	746	27.92800081
482	788	28.7757473
482	811	8.977870854
482	815	28.45761318
482	894	10.96156016
482	898	15.83269599
482	925	10.81175761
482	927	21.77702156
482	957	12.39970385
482	967	13.46063332
482	969	15.64114219
482	996	14.15512058
483	521	9.74174542
483	522	18.29262122
483	544	16.64362325
483	619	20.9309726
483	640	15.94695083
483	684	26.9075616
483	699	20.71416783
483	723	20.88534533
483	725	27.93377302
483	741	18.97326897
483	753	9.07182302
483	767	25.37254026
483	772	24.97912148
483	845	27.94581203
483	858	14.05846896
483	860	14.67354413
483	867	10.19127535
483	869	16.91530431
483	896	11.75837981
483	899	28.22029218
483	905	12.70016779
483	913	27.88246207
483	917	17.38870988
483	956	12.67782657
483	964	28.22602156
483	982	22.49432049
483	992	22.17275409
484	503	10.91757015
484	523	11.14438377
484	539	21.49313319
484	727	9.967222031
484	746	16.74037109
484	811	13.71728847
484	815	27.7941805
484	834	22.99477702
484	894	22.78570633
484	898	13.46355724
484	925	10.18656835
484	957	26.45296099
484	967	31.00415618
484	969	25.06508592
484	996	16.7792148
485	525	9.127486133
485	537	28.25867423
485	555	14.52291298
485	593	9.835128866
485	646	19.44145945
485	677	14.7344665
485	689	13.95296753
485	692	23.28908084
485	718	13.42451697
485	729	21.9715101
485	743	25.40805517
485	780	24.78672692
485	787	18.52192672
485	796	29.74726331
485	799	27.8057659
485	914	13.90414982
485	922	12.78168837
485	935	27.54649909
485	941	24.7112995
485	961	15.98134121
485	999	25.35113837
486	511	9.408074508
486	564	9.904156965
486	576	23.93786428
486	597	10.9429301
486	598	15.86565716
486	622	25.95154331
486	662	20.03039217
486	672	11.51923285
486	679	28.73212092
486	777	18.39518343
486	778	12.88019882
486	784	15.65541915
486	792	27.79654441
486	795	23.31994746
486	810	13.22300083
486	822	9.275570489
486	830	20.16560479
486	854	13.79144799
486	875	17.12572343
486	892	25.66410141
486	895	15.92226668
486	907	12.68055284
486	916	27.79613186
486	937	28.29995329
486	946	18.57786349
486	958	16.05466011
486	985	27.40453558
487	512	9.243418872
487	519	29.23654613
487	601	18.63068004
487	624	10.83089185
487	663	24.47396797
487	673	29.90050669
487	678	25.58777417
487	698	28.17000956
487	762	17.89257984
487	801	28.87043395
487	826	23.35083282
487	872	28.17626109
487	924	17.27766399
487	936	9.627332494
487	953	9.775305954
487	988	13.83242208
488	505	13.2945057
488	517	28.26241057
488	539	26.10748579
488	577	14.83292976
488	597	27.81090315
488	599	9.203220296
488	616	13.4060775
488	650	15.24534948
488	661	12.50726846
488	702	13.2275004
488	708	19.21642753
488	713	9.98224613
488	777	22.40998261
488	778	27.81548618
488	784	20.72568214
488	788	27.82959764
488	791	26.55986828
488	792	19.46604418
488	811	25.99226936
488	854	29.05130799
488	894	16.19141497
488	897	27.87060971
488	927	25.45066511
488	957	12.63544342
488	967	13.13119819
488	969	18.13905149
488	985	13.78214664
489	552	20.1518785
489	573	26.95884746
489	585	9.643381508
489	620	10.11459702
489	659	9.472003287
489	705	11.10695919
489	711	22.14036173
489	794	11.55473831
489	816	28.14860492
489	819	28.49704948
489	837	30.79050747
489	915	14.38361364
489	928	17.99896642
489	929	14.23993104
489	950	12.41504872
490	522	29.17003913
490	552	15.43688809
490	573	29.46960814
490	585	27.7984647
490	619	17.37561959
490	620	18.33612766
490	684	18.54135925
490	697	28.01003662
490	705	27.89444379
490	711	17.46320664
490	723	20.03280885
490	772	17.652798
490	779	27.8853964
490	794	13.91222443
490	805	14.30481418
490	830	27.80189715
490	857	13.46472845
490	860	25.76057781
490	861	14.59997808
490	899	14.24758685
490	913	27.84386127
490	917	20.89267906
490	928	10.19784008
490	929	11.0770742
490	937	27.81874361
490	950	13.98761512
490	956	27.80163916
490	997	11.27618962
491	500	11.01580259
491	541	18.91220702
491	572	28.00615882
491	587	13.49754892
491	590	16.63114005
491	611	12.36058028
491	671	21.72152826
491	701	16.60457601
491	722	23.15434066
491	733	19.20915744
491	820	9.076196957
491	823	27.79410873
491	852	25.83242061
491	855	12.48280119
491	868	12.88130564
491	911	24.43596087
491	920	18.60186051
491	952	28.65616135
491	963	10.63762695
491	968	12.00103002
491	972	27.88254487
491	987	28.62011816
491	990	17.60972861
492	503	28.07279931
492	505	14.0155603
492	526	11.00693444
492	579	21.42484424
492	599	26.53506089
492	616	23.53487258
492	627	20.90541391
492	650	12.33960068
492	698	28.08429881
492	702	14.11676193
492	708	27.32300698
492	792	28.83890608
492	811	21.36651363
492	850	28.4665259
492	894	16.16312977
492	927	9.180222208
492	957	24.29164073
492	967	15.87001669
492	996	18.10537286
493	504	12.59507364
493	545	9.322205684
493	546	24.33489369
493	561	28.2439389
493	566	10.46535667
493	626	14.45833491
493	644	21.35524124
493	653	11.49579589
493	655	28.69428048
493	667	19.56793704
493	690	27.46299217
493	712	16.24824807
493	716	13.43035754
493	728	10.47393749
493	761	16.78984493
493	807	15.74949569
493	839	17.84286498
493	849	15.77895908
493	945	9.968396942
493	971	10.42304966
494	524	21.27974139
494	533	10.73486265
494	536	10.20945505
494	562	13.79780078
494	582	12.22657717
494	588	10.95298088
494	591	21.09774821
494	592	11.64799134
494	604	21.94830396
494	607	28.96947788
494	614	9.288543749
494	686	22.31692023
494	694	17.42851948
494	707	24.87893964
494	738	11.76687349
494	751	28.80962228
494	766	9.85218574
494	770	13.76313668
494	827	29.81666697
494	912	16.56060164
494	995	24.13590347
495	501	16.82280453
495	556	28.29028394
495	602	28.41106908
495	608	26.0705371
495	609	22.8173257
495	618	21.7080505
495	628	14.18798299
495	660	16.29630564
495	666	23.50803745
495	710	29.64371162
495	739	10.38798855
495	764	21.6033645
495	775	32.0557948
495	800	31.51944388
495	856	23.06374109
495	866	16.21160277
495	891	21.68734248
495	901	21.13189472
495	902	25.98097586
495	910	21.99179385
495	923	20.80642018
495	930	24.78583448
495	932	27.87997455
495	947	19.89826587
495	955	20.5306521
495	991	12.30948762
496	524	18.47306722
496	533	21.01285693
496	562	15.18513323
496	578	27.97119305
496	582	27.80234028
496	591	21.51515147
496	607	17.66099557
496	614	27.97489579
496	683	21.63701358
496	694	12.10147958
496	703	13.13261841
496	726	13.67967519
496	751	27.99319271
496	759	11.55112461
496	771	27.98179085
496	829	27.99842069
496	835	24.48274378
496	880	10.19871212
496	984	22.90361008
497	525	11.42717636
497	555	25.37796091
497	593	17.47321058
497	646	24.05315048
497	677	10.26781835
497	682	28.42224955
497	689	13.72103793
497	706	28.38913439
497	718	30.0563669
497	729	20.41435472
497	743	12.22952225
497	787	19.45049192
497	799	22.12157496
497	817	20.37172006
497	863	28.81408677
497	876	20.31228646
497	878	28.92108554
497	914	28.17973716
497	918	27.81194949
497	941	27.91768659
497	949	27.84272229
497	961	9.90643537
497	999	23.81666259
498	506	10.24806012
498	510	22.75447563
498	530	17.08998274
498	546	28.75591592
498	561	14.74103554
498	566	28.09534291
498	581	9.283227123
498	604	28.10585199
498	626	28.67866399
498	644	28.08165769
498	655	22.51330617
498	664	22.33170696
498	686	19.1248378
498	715	30.91576216
498	716	21.94283081
498	717	14.96447882
498	738	28.56654968
498	748	10.07676635
498	754	28.75307719
498	827	12.75966949
498	831	27.82923073
498	865	28.45083505
498	871	28.30063039
498	889	25.01224983
498	933	21.99568741
499	520	27.87497256
499	523	32.47096255
499	543	18.04344428
499	589	17.2800224
499	673	15.96765087
499	727	29.45301609
499	746	28.23187158
499	789	13.13004155
499	797	16.47964131
499	814	27.79409782
499	834	11.43410503
499	864	10.71028307
499	904	28.06644803
499	975	20.65545254
499	981	10.21840439
499	989	14.76247932
500	37	27.94926374
500	42	28.65949541
500	51	15.30211263
500	114	28.01763804
500	138	10.2676361
500	140	20.27978897
500	158	27.85673492
500	194	16.08598105
500	196	22.44637827
500	203	9.353259115
500	204	22.88018299
500	210	16.80184592
500	229	27.96467254
500	234	19.38848062
500	321	15.4202701
500	334	23.75546708
500	355	14.14356987
500	395	13.04934894
500	491	11.01580259
501	15	14.15258868
501	33	26.13143798
501	36	31.81706758
501	68	15.98952048
501	143	17.82693146
501	162	20.03484529
501	262	23.86830324
501	293	25.81214595
501	295	28.02334039
501	298	13.27129032
501	359	9.308370684
501	372	15.68777149
501	383	23.95695268
501	410	28.42470925
501	495	16.82280453
502	12	27.9465538
502	31	25.29302002
502	58	28.04007285
502	59	28.37998198
502	74	14.48116901
502	76	27.83670785
502	80	11.45192187
502	117	26.66752208
502	119	10.24030831
502	127	26.03708999
502	169	27.80385225
502	183	15.45735095
502	208	18.2394117
502	233	27.85434409
502	260	9.635284528
502	271	28.03524213
502	277	15.51654022
502	283	16.72773129
502	309	16.89554248
502	382	26.62756433
502	386	27.88013301
502	432	22.32582469
503	8	13.91840304
503	11	20.10025099
503	30	15.30621982
503	34	8.998690454
503	75	28.09450308
503	89	18.63311765
503	96	27.80271689
503	107	14.51590888
503	134	19.74858355
503	160	27.85596143
503	169	19.18780723
503	198	27.972753
503	208	27.93249243
503	246	17.17346936
503	251	22.04324608
503	320	25.28418715
503	324	20.49858482
503	346	20.01400303
503	352	28.08997392
503	369	29.91830451
503	435	20.52293721
503	466	18.93883784
503	482	14.82091523
503	484	10.91757015
503	492	28.07279931
504	24	27.97065524
504	27	23.92822626
504	55	12.09388477
504	71	20.09108464
504	102	29.93710306
504	164	15.3881777
504	195	28.13321136
504	206	11.13538024
504	235	27.99381372
504	240	15.265554
504	243	27.84375263
504	279	21.36896869
504	285	28.95510939
504	302	12.93271948
504	362	9.835443428
504	380	27.82695138
504	418	11.55259913
504	438	30.87189806
504	457	31.50369454
504	470	27.80920779
504	474	22.26169689
504	493	12.59507364
505	4	31.3113232
505	30	22.21662783
505	109	18.20288079
505	148	28.01356863
505	185	17.98307936
505	187	27.96887513
505	192	24.80466702
505	198	10.48329013
505	209	11.91580616
505	247	27.79409231
505	275	17.3487793
505	294	12.68440862
505	346	28.90956899
505	360	20.98452513
505	385	21.73123277
505	404	17.76176658
505	429	8.983599347
505	451	11.73466836
505	482	23.2487939
505	488	13.2945057
505	492	14.0155603
506	52	21.49129844
506	64	19.07807547
506	164	24.416985
506	176	17.00826236
506	207	11.70426747
506	211	8.969762085
506	214	10.03160941
506	240	28.02477408
506	268	10.29562759
506	285	22.41388179
506	302	27.79586907
506	310	27.81533976
506	332	10.90821914
506	337	19.49352
506	401	11.48057634
506	402	27.96451679
506	413	17.88056689
506	419	9.588916003
506	431	27.9014917
506	438	17.31087948
506	457	13.74107959
506	463	16.35584385
506	467	28.3087842
506	474	24.23741458
506	478	14.86886223
506	498	10.24806012
507	6	28.36610068
507	45	19.36864744
507	46	18.52873097
507	47	28.41707133
507	57	24.26611245
507	61	9.431889156
507	94	27.82984708
507	147	27.38265522
507	174	17.31727097
507	202	20.86993051
507	237	21.69779827
507	312	11.63060268
507	336	28.34442284
507	350	12.88596991
507	400	17.9592374
507	461	22.67067124
507	464	22.62254838
507	479	28.12095473
508	4	9.950334399
508	65	27.84147444
508	109	21.11567955
508	110	15.86700625
508	155	24.8390778
508	185	24.1133485
508	187	9.587521181
508	192	27.8664869
508	209	16.62628441
508	247	27.86864251
508	258	21.63573448
508	275	15.57559816
508	294	18.09024899
508	318	13.80564509
508	339	9.631992014
508	360	9.789728619
508	379	24.86437331
508	390	18.71160477
508	404	16.05630294
508	429	27.7947133
508	442	30.33214169
508	451	24.93136946
509	24	13.54264391
509	27	21.90751898
509	49	27.53896413
509	54	28.90791967
509	60	10.3075857
509	81	17.05323568
509	113	15.45981242
509	139	10.22154481
509	156	11.69225701
509	159	19.48039612
509	195	16.29652309
509	200	24.82165026
509	206	30.76677605
509	235	10.97227781
509	279	14.10825707
509	289	12.03872184
509	311	9.069734926
509	362	28.20157219
509	399	15.02128848
509	437	18.58544763
510	55	30.07393228
510	64	18.57024791
510	90	27.82188873
510	164	24.54956667
510	178	28.17785136
510	207	19.67212579
510	211	15.40004065
510	214	14.7663343
510	240	19.99530628
510	268	16.21963717
510	282	16.16545574
510	285	11.10344367
510	302	21.6848661
510	332	9.683427983
510	337	12.90345827
510	353	17.57801142
510	380	17.85335852
510	401	23.56942918
510	402	27.87473835
510	419	11.44552407
510	438	27.96865529
510	457	19.78504347
510	459	27.83302279
510	463	28.10681191
510	474	13.12047866
510	478	8.954148164
510	498	22.75447563
511	4	28.71177024
511	5	15.83737089
511	57	11.12054263
511	61	30.72329308
511	94	9.836729192
511	110	28.03046456
511	129	11.58903753
511	155	23.07919169
511	185	22.10115281
511	187	27.9887963
511	192	18.46551231
511	212	15.34506858
511	215	9.824391928
511	258	14.93008333
511	265	22.46087959
511	294	27.83980037
511	296	15.52139193
511	312	29.22220917
511	339	28.67405331
511	379	11.12782822
511	473	10.96942407
511	486	9.408074508
512	59	13.34149346
512	67	21.72543992
512	74	22.89312627
512	80	28.16035364
512	89	28.09093018
512	107	27.87885106
512	132	10.96644826
512	160	27.22560022
512	169	26.48521666
512	183	20.06873099
512	208	25.07627218
512	233	10.00231962
512	239	28.01592945
512	283	16.59768671
512	352	24.41867238
512	369	24.83205653
512	417	25.68423814
512	454	27.88968853
512	472	10.85146537
512	487	9.243418872
513	16	28.42478195
513	25	9.972597869
513	69	22.79487688
513	105	11.92045318
513	112	17.81568859
513	184	13.46552932
513	217	13.59294721
513	255	28.59933444
513	264	13.27258932
513	288	19.10528659
513	348	13.51797081
513	403	21.03054521
513	412	20.08018284
513	423	27.93620948
513	427	14.27319636
513	456	10.31280676
514	16	22.3658145
514	25	11.02503106
514	69	16.12074647
514	105	10.44356148
514	112	22.28143722
514	142	19.13756943
514	184	14.19603467
514	217	10.84088678
514	264	18.41252916
514	288	16.0528141
514	348	17.64208262
514	403	25.60714586
514	427	18.67351176
514	456	9.308376062
515	56	21.83705515
515	91	27.88710259
515	93	29.6954763
515	115	15.84546414
515	128	22.46307412
515	129	29.1493244
515	130	23.50340148
515	165	10.94331455
515	167	13.85678198
515	172	28.18627595
515	249	23.95085138
515	253	27.80683343
515	265	28.62586302
515	301	28.52278704
515	351	9.028867653
515	370	18.11197564
515	374	21.86904128
515	389	18.60318252
515	397	28.89431685
515	469	23.71540073
516	38	9.585403554
516	40	28.66856956
516	41	28.87050079
516	108	10.11573295
516	123	9.66388259
516	126	18.04183966
516	150	27.85854919
516	157	21.68844351
516	163	28.07037594
516	166	20.56606827
516	180	10.1523051
516	188	29.6456569
516	189	28.12553721
516	231	11.09870502
516	257	24.37864897
516	269	16.73814747
516	295	15.38503206
516	342	22.33118685
516	343	27.83633832
516	345	18.19278301
516	354	19.90200771
516	373	16.83770886
516	383	20.1037402
516	415	17.98365981
516	420	15.67619881
516	448	17.33630043
516	449	9.35286867
516	458	27.86966629
516	465	27.7960977
517	6	23.08105851
517	61	23.21337548
517	62	14.81326291
517	73	10.6661795
517	77	15.29931493
517	99	28.12447306
517	104	14.45202721
517	118	18.02438052
517	147	21.84007957
517	148	13.50925407
517	174	10.7248823
517	202	21.18954467
517	223	27.80573766
517	236	20.91404304
517	237	27.85100578
517	314	13.79433814
517	325	27.79589579
517	384	27.9927272
517	385	21.32089625
517	391	28.5258124
517	452	18.97306368
517	461	15.9222949
517	464	12.92082301
517	488	28.26241057
518	14	28.35505697
518	24	21.26147484
518	60	18.20560617
518	82	22.34706609
518	83	28.68239767
518	122	25.58308243
518	139	18.23590835
518	186	28.16945039
518	195	24.66468814
518	213	16.59200144
518	235	22.84316206
518	279	29.94688924
518	289	27.97195696
518	311	21.50128412
518	325	28.45675837
518	335	16.51672766
518	367	28.11509691
518	428	30.30561657
518	437	12.32605723
519	44	28.90324112
519	59	27.79500594
519	67	9.397308745
519	132	15.63696338
519	151	27.8418475
519	225	26.32482831
519	226	22.36657887
519	233	27.98384911
519	239	29.29502164
519	315	25.81481325
519	340	16.70044415
519	352	29.10001892
519	369	28.1969507
519	405	27.98480181
519	409	31.99594582
519	417	9.843687947
519	430	12.92676862
519	472	14.4783875
519	487	29.23654613
520	2	27.85624276
520	17	28.00832381
520	58	27.81865824
520	83	23.10890546
520	135	27.88073145
520	178	18.69139119
520	205	19.86363023
520	282	27.98094878
520	333	15.17302798
520	344	9.836820334
520	367	27.86940602
520	380	28.26087292
520	382	28.4021042
520	428	21.64476995
520	441	10.75446868
520	446	20.12775205
520	459	21.66560171
520	499	27.87497256
521	18	27.80529457
521	20	28.42970343
521	56	19.27804747
521	79	14.32950888
521	115	28.29240645
521	130	28.80951354
521	143	27.81971316
