# i	j	beta * DeltaG^cnf_ij
463	716	14.66762434
463	717	28.37502082
463	748	20.3506875
463	827	30.89131457
463	889	33.35616776
463	940	33.4555438
463	945	26.97183611
464	507	26.64658749
464	517	14.25942403
464	537	22.00882856
464	542	15.33674826
464	559	10.19002623
464	577	33.3816198
464	610	16.78849416
464	714	14.43816896
464	729	15.25339022
464	787	17.06261473
464	788	34.61185303
464	796	29.86858355
464	799	17.70542685
464	809	14.03053995
464	863	12.7537687
464	897	19.66377979
464	918	11.42230363
464	941	15.68320211
464	949	32.452865
464	999	13.53887949
465	556	12.05730494
465	569	12.64625331
465	580	22.30239579
465	710	36.26631562
465	732	20.89326785
465	735	9.863307128
465	813	33.35907483
465	833	33.5799691
465	866	20.65764213
465	877	18.2978382
465	891	29.61472362
465	902	33.47268057
465	908	19.80710013
465	910	34.12463535
465	930	19.58671813
465	932	15.65586598
465	973	21.56582777
466	503	21.52634638
466	523	25.43741485
466	526	18.63585731
466	627	12.36039238
466	698	14.14561309
466	727	28.32500657
466	746	33.83866539
466	756	17.51579353
466	762	19.89273927
466	811	30.03658889
466	894	35.38330488
466	924	17.23117183
466	925	23.97197522
466	927	23.75674577
466	988	33.49875877
466	996	12.70120578
467	533	19.73544403
467	536	33.41252639
467	562	33.35944062
467	570	16.60697766
467	582	12.03396245
467	591	13.77734667
467	607	24.74551754
467	614	18.01532549
467	651	13.59348575
467	686	32.57702862
467	738	13.07522452
467	748	33.58343703
467	754	18.26857868
467	766	22.7669846
467	770	16.44334544
467	827	27.21752159
467	871	20.74200105
467	933	25.78175066
468	524	24.34245663
468	549	24.63073432
468	555	34.10560936
468	578	13.25854037
468	606	17.12181903
468	632	33.6111183
468	681	13.26941717
468	683	12.36325662
468	726	35.1700081
468	751	25.68246693
468	759	16.89428138
468	769	20.9800834
468	771	33.40022794
468	835	14.8952679
468	880	24.37738977
469	515	27.90394775
469	527	23.93935283
469	550	15.50549521
469	584	27.56149231
469	693	11.77170098
469	704	27.87708078
469	709	33.43998842
469	736	17.60394559
469	749	34.18163738
469	760	21.06295148
469	783	15.0155682
469	795	34.78915939
469	798	18.89656906
469	828	10.55706166
469	853	16.44990852
469	874	18.89752159
469	879	15.86504866
469	903	33.60746465
469	916	33.7517204
469	976	13.71413312
470	545	14.11491272
470	546	19.27711991
470	561	33.46864278
470	566	19.31130567
470	571	12.1154845
470	574	27.21090642
470	612	33.52167442
470	626	12.57733457
470	644	15.9168522
470	653	23.20022225
470	667	10.19000461
470	712	32.25401746
470	716	25.05770517
470	761	22.06987238
470	832	16.30495392
470	921	13.92994645
470	940	26.71252876
470	945	13.14621536
470	971	20.71344385
471	571	22.86502898
471	574	21.27038369
471	630	15.60927241
471	637	18.29846051
471	638	16.4142159
471	724	20.90893266
471	734	17.70089476
471	742	26.34917863
471	824	13.10940962
471	848	12.18538187
471	882	19.24569187
471	921	30.45090436
471	940	33.35612592
471	977	24.18654436
471	993	21.96185913
472	512	11.87241872
472	519	16.09523521
472	575	21.72724699
472	601	11.68328457
472	624	23.78694414
472	635	25.34889295
472	698	33.65476826
472	762	18.54625267
472	813	26.29710029
472	826	13.02963809
472	924	22.52710523
472	936	11.01929155
472	953	11.64490365
472	988	12.19701828
473	511	12.00584279
473	564	13.24483282
473	584	19.31859531
473	597	18.91017989
473	598	20.75357719
473	622	33.96437443
473	662	15.91608243
473	672	13.0448029
473	679	19.18512095
473	709	33.48388002
473	777	18.36364214
473	778	27.7520427
473	784	21.05917785
473	795	16.09887795
473	810	15.91061953
473	822	12.10374468
473	854	15.64350732
473	875	20.26511077
473	892	33.56318303
473	897	34.76981078
473	916	18.39170026
473	958	14.94280656
473	959	30.40466979
474	504	26.24830483
474	506	28.680695
474	510	14.48725504
474	530	15.99254679
474	566	27.50929578
474	648	25.94005758
474	654	33.35880699
474	690	16.63944054
474	700	18.38333784
474	715	12.38505695
474	716	25.91340269
474	717	17.26651533
474	728	18.20999414
474	807	14.88324226
474	839	22.77925131
474	849	11.36781532
474	889	10.8009758
475	571	27.52149172
475	574	11.11975017
475	638	29.9259002
475	653	34.20006832
475	658	27.86293797
475	667	34.83649239
475	724	14.76986606
475	734	17.31935038
475	761	20.44265674
475	832	11.22417893
475	886	18.428079
475	911	20.90752593
475	921	12.80038333
475	994	32.65996548
476	536	31.15165544
476	582	24.78071075
476	588	21.22796355
476	592	26.46961049
476	604	10.7201678
476	614	18.42145172
476	686	10.90190149
476	738	17.00603102
476	766	13.0480699
476	770	12.47516066
476	827	15.28049522
476	831	21.45319972
476	865	21.21053768
476	883	33.52039572
476	884	11.90343152
476	912	17.80132363
476	980	31.5986635
476	983	25.63122927
477	562	27.97058972
477	591	34.09081895
477	607	22.34279561
477	657	21.99509464
477	683	20.04487224
477	694	20.02692655
477	703	13.36470495
477	726	11.05720897
477	759	10.70700644
477	771	27.81036875
477	829	26.69483913
477	835	33.95287618
477	880	9.685032801
477	984	21.02496705
478	506	16.55846644
478	510	9.719641508
478	530	10.37934682
478	565	19.70360544
478	570	23.9274519
478	581	33.49445132
478	648	23.35613418
478	690	34.17089358
478	700	12.20509104
478	715	11.17793006
478	717	11.13696507
478	728	33.56192908
478	748	17.86501194
478	754	28.06387594
478	849	19.91415465
478	871	20.77442265
478	889	11.06673923
478	933	14.82809036
479	507	34.47394104
479	525	17.72379551
479	537	23.52295341
479	555	21.54828853
479	593	11.34988882
479	642	19.42982616
479	665	28.77140528
479	689	33.38754292
479	692	12.87158087
479	709	33.51530105
479	718	15.54671372
479	729	33.47637887
479	769	29.06053117
479	780	13.00604366
479	787	27.55582241
479	796	26.29592284
479	812	27.26457963
479	842	21.15911239
479	885	14.68216525
479	888	14.94370236
479	914	9.989083726
479	922	10.49902626
479	935	13.45199117
479	941	24.92895684
479	999	34.22343186
480	545	23.2824213
480	546	13.91097916
480	561	26.21630588
480	566	26.48891115
480	571	11.58468737
480	574	35.42608592
480	612	16.65661094
480	626	13.00836919
480	630	18.55678792
480	644	12.26621609
480	655	18.71726786
480	664	34.99859059
480	667	10.61391169
480	716	29.31864903
480	832	28.00738536
480	859	20.23852041
480	882	27.44650704
480	921	21.66456397
480	940	13.5397119
480	945	19.19706298
481	553	15.371348
481	558	20.22780765
481	605	19.93054643
481	607	21.02076257
481	651	33.71447065
481	657	13.01082096
481	703	18.78519728
481	726	29.95270617
481	821	19.13613017
481	836	23.6866893
481	880	35.1569372
481	909	29.99506466
481	984	11.52244052
482	503	16.50172759
482	505	27.33081421
482	523	19.78752396
482	539	18.69667537
482	650	27.31869943
482	702	27.55382136
482	713	27.41960333
482	727	17.01477981
482	811	9.747146492
482	894	11.99701519
482	898	17.7093913
482	925	11.8271176
482	927	25.58069723
482	957	13.65031744
482	967	14.87885396
482	969	17.47768543
482	996	15.70840833
483	521	10.60918088
483	522	20.74521066
483	544	18.70172631
483	619	24.20932959
483	640	17.84850256
483	699	23.86336621
483	723	24.13541504
483	725	37.77931434
483	741	21.56722038
483	753	9.847275519
483	767	31.01115464
483	772	30.26708098
483	779	33.36319637
483	800	33.4013459
483	858	15.59216708
483	860	16.3271889
483	867	11.11422453
483	869	19.03552949
483	896	12.90984764
483	905	14.00452614
483	917	19.61593168
483	956	13.97841862
483	982	26.51138249
483	992	26.1382778
484	503	11.94744143
484	523	12.20213161
484	539	25.1308786
484	727	10.8641159
484	746	18.82054343
484	811	15.18231594
484	834	27.04492671
484	894	26.81872924
484	898	14.88227387
484	925	11.10879222
484	957	33.77669546
484	967	33.43433249
484	969	30.45332084
484	989	33.75968148
484	996	18.86827471
485	525	9.910297544
485	537	34.11509705
485	555	16.14825965
485	593	10.71429067
485	646	22.13714156
485	677	16.39938642
485	689	15.46510737
485	692	27.37753153
485	718	14.83669146
485	729	25.86774861
485	743	31.0702991
485	769	33.37270745
485	780	29.81285079
485	787	21.02812933
485	885	33.37474558
485	888	35.03731184
485	914	15.40634846
485	922	14.09927361
485	941	29.63451308
485	961	17.8904772
485	999	30.97564327
486	511	10.23148568
486	564	10.79152072
486	576	28.21106274
486	584	34.67149506
486	597	11.97606024
486	598	17.74946375
486	622	32.10788782
486	662	22.89744618
486	672	12.63377778
486	697	33.72274932
486	777	20.87267972
486	778	14.21283399
486	784	17.49487788
486	791	34.40815744
486	795	27.41361755
486	810	14.60423425
486	822	10.08508341
486	830	23.07946438
486	854	15.27100573
486	875	19.29386918
486	892	31.52157983
486	895	17.81840151
486	907	13.9816079
486	937	34.0456039
486	946	21.09600752
486	958	17.98009001
487	512	10.04813183
487	519	33.54079927
487	532	34.64544638
487	601	21.15971182
487	624	11.84896645
487	663	29.11824521
487	678	31.38177046
487	746	33.35601057
487	762	20.24039673
487	826	27.44999133
487	924	19.48002068
487	936	10.47769704
487	953	10.64727405
487	988	15.32014611
488	505	14.68619963
488	539	32.48859595
488	577	16.51594542
488	599	10.00199429
488	616	14.81522333
488	650	17.00475251
488	661	13.77749462
488	662	33.36094315
488	702	14.60937992
488	708	21.85971648
488	713	10.88143868
488	777	26.41955382
488	784	23.8812531
488	791	34.64306546
488	792	22.16786781
488	811	32.20162754
488	894	18.1475489
488	927	31.14218168
488	957	13.92871804
488	967	14.49947051
488	969	20.55202094
488	985	15.25986318
489	534	33.35582743
489	552	23.06085071
489	585	10.49610912
489	615	33.3933251
489	620	11.0277481
489	659	10.30772061
489	705	12.15989861
489	711	26.09674598
489	755	33.39480276
489	794	12.6749105
489	819	33.82449953
489	915	15.98215565
489	928	20.37478699
489	929	15.81018527
489	950	13.66844302
490	552	17.23293375
490	619	19.59991005
490	620	20.79946151
490	659	34.24666359
490	684	21.0517597
490	697	35.15454484
490	711	19.70715375
490	723	22.90067384
490	741	33.3553081
490	772	19.94046444
490	794	15.41606353
490	805	15.88791818
490	857	14.88364402
490	860	31.70640846
490	861	16.23988569
490	899	15.81936337
490	917	24.14727533
490	928	11.12181483
490	929	12.126321
490	950	15.506834
490	997	12.35258339
491	500	12.05776471
491	531	33.43105151
491	541	21.494781
491	572	35.19629861
491	587	14.9221013
491	590	18.68640549
491	611	13.60415892
491	671	25.49508373
491	701	18.65381266
491	722	27.22286244
491	733	21.85086516
491	820	9.853315987
491	852	31.85110484
491	855	13.74855492
491	868	14.214105
491	911	29.04301704
491	920	21.1249965
491	948	33.96126985
491	963	11.62851742
491	968	13.18718191
491	987	33.73960949
491	990	19.88720959
492	505	15.54049335
492	526	12.0478487
492	579	25.01950612
492	599	34.38012701
492	616	27.67290838
492	627	24.16788905
492	650	13.57944742
492	698	34.63040006
492	702	15.66230927
492	792	33.6393958
492	811	24.92387978
492	850	33.850382
492	894	18.1128909
492	925	33.4351827
492	927	9.977150145
492	957	28.77490343
492	967	17.75476768
492	996	20.50943908
493	504	13.88120301
493	545	10.13316264
493	546	28.85249232
493	561	34.1429357
493	566	11.42539746
493	571	33.36052036
493	626	16.07133388
493	644	24.9053623
493	653	12.60661715
493	667	22.29612444
493	712	18.217204
493	716	14.84349962
493	728	11.43550743
493	761	18.8813386
493	807	17.60848853
493	832	33.35528231
493	838	33.39030417
493	839	20.17780443
493	849	17.64417798
493	889	35.3685304
493	945	10.86547315
493	971	11.3762796
494	524	24.78114144
494	533	11.73935878
494	536	11.13527301
494	562	15.27861886
494	582	13.44700905
494	588	11.98737294
494	591	24.48167319
494	592	12.78277203
494	604	25.83470972
494	614	10.09916234
494	651	33.35970234
494	686	26.3137557
494	694	19.66466665
494	707	30.03378924
494	738	12.91958972
494	766	10.7332657
494	770	15.23710611
494	827	33.47662422
494	884	33.35652556
494	912	18.5998907
494	995	28.51266859
495	501	18.92184677
495	608	32.39257848
495	609	26.85250038
495	618	25.47408508
495	628	15.74786741
495	660	18.27610996
495	666	27.63968748
495	739	11.33670427
495	764	25.30863538
495	856	27.12120093
495	866	18.17228926
495	891	25.44167653
495	901	24.53775642
495	902	32.17528353
495	910	25.89633028
495	923	24.00856353
495	930	29.81071788
495	947	22.72235555
495	955	23.58886362
495	991	13.54403844
496	524	20.96847771
496	533	24.34266734
496	562	16.93320065
496	578	35.72937373
496	591	25.16661184
496	607	19.95062451
496	651	33.93486726
496	681	33.84866105
496	683	25.36223285
496	694	13.30224508
496	703	14.50108908
496	726	15.13747793
496	759	12.67072514
496	835	29.13590607
496	880	11.12282416
496	984	26.94542144
497	525	12.52709088
497	555	31.020153
497	593	19.71941307
497	634	34.7513924
497	646	28.38281859
497	677	11.20270076
497	689	15.18679128
497	729	23.42294541
497	743	13.45044226
497	787	22.14842063
497	799	26.0722986
497	817	23.36312889
497	876	23.28046473
497	914	34.2888785
497	922	34.54946505
497	961	10.79411055
497	999	28.04023248
498	506	11.18000501
498	510	26.78551205
498	530	19.25003057
498	561	16.40716674
498	566	34.57880209
498	570	36.02899439
498	581	10.0934729
498	644	34.6434087
498	655	26.53164605
498	664	26.33092825
498	686	21.74869466
498	716	25.82686576
498	717	16.67163784
498	748	10.98658707
498	827	14.07375787
498	871	34.04455654
498	889	30.34058836
498	933	25.90178446
499	543	20.43107195
499	589	19.48290777
499	673	17.8737627
499	746	34.16711109
499	789	14.49815237
499	797	18.50072381
499	834	12.53511951
499	864	11.71143022
499	975	23.77336591
499	981	11.14565569
499	989	16.43255957
500	51	17.07227715
500	138	11.20249256
500	140	23.23558363
500	194	18.0184141
500	196	26.45958762
500	203	10.16600302
500	204	26.92007737
500	210	18.89608776
500	234	22.07121313
500	321	17.21309636
500	334	27.95723313
500	355	15.69453157
500	395	14.40620894
500	491	12.05776471
501	15	15.70536691
501	33	32.55321106
501	68	17.90046622
501	143	20.15778128
501	162	22.90339437
501	262	28.11191074
501	278	33.72938687
501	293	31.80958584
501	298	14.65953784
501	359	10.11941614
501	372	17.5338859
501	383	28.23883173
501	410	33.88986717
501	495	18.92184677
502	17	33.52314569
502	31	30.87841684
502	58	34.89304927
502	59	33.93823376
502	74	16.09854954
502	80	12.55576706
502	119	11.17104738
502	127	32.30907336
502	183	17.25737338
502	208	20.67852494
502	260	10.48680053
502	271	34.92914588
502	274	33.37885324
502	277	17.32815156
502	283	18.80501413
502	309	19.01124439
502	382	36.09801054
502	432	26.32411419
503	8	15.42349857
503	11	22.99111952
503	30	17.07716597
503	34	9.766017073
503	75	34.58257575
503	89	21.16264327
503	107	16.13992288
503	134	22.5272066
503	169	21.8249103
503	198	35.69646185
503	246	19.35240186
503	251	25.96754919
503	320	30.86342786
503	324	23.54265001
503	346	22.87558129
503	435	23.57770851
503	466	21.52634638
503	482	16.50172759
503	484	11.94744143
504	2	33.49785212
504	27	28.19713629
504	55	13.29351872
504	71	22.97878417
504	102	33.46888719
504	164	17.17481077
504	195	34.42980038
504	206	12.19195189
504	240	17.02877892
504	279	24.9279114
504	285	33.60255455
504	302	14.27304572
504	353	33.40967611
504	362	10.71464067
504	418	12.67243295
504	457	33.42818367
504	474	26.24830483
504	493	13.88120301
505	30	26.19328051
505	109	20.63256643
505	185	20.35469106
505	192	29.8557962
505	198	11.44656795
505	209	13.08987278
505	246	33.36004199
505	275	19.56706174
505	294	13.98611691
505	339	33.36053937
505	360	24.29644021
505	385	25.5101557
505	404	20.07611089
505	429	9.753654116
505	451	12.88262468
505	482	27.33081421
505	488	14.68619963
505	492	15.54049335
506	52	25.12789668
506	64	21.6924127
506	164	29.00621009
506	176	19.14972404
506	207	12.84766046
506	211	9.732101524
506	214	10.93724225
506	268	11.23416129
506	285	26.42387555
506	332	11.9368638
506	337	22.20230766
506	401	12.58897767
506	413	20.22525701
506	419	10.43480867
506	438	19.52067787
506	457	15.21072958
506	463	18.34908006
506	474	28.680695
506	478	16.55846644
506	498	11.18000501
507	5	33.41815674
507	45	22.04663126
507	46	21.0364095
507	57	28.73014136
507	61	10.25883984
507	174	19.52850047
507	202	24.11051511
507	237	25.45806158
507	312	12.76268588
507	350	14.21946012
507	400	20.32454662
507	421	33.38959787
507	461	26.69701983
507	464	26.64658749
507	479	34.47394104
508	4	10.84458748
508	109	24.51111414
508	110	17.751105
508	155	29.93836372
508	185	28.47668235
508	187	10.43330412
508	209	18.68044684
508	212	34.41189526
508	215	33.35542346
508	258	25.36020214
508	275	17.3989224
508	294	20.49030582
508	318	15.28802246
508	339	10.48302601
508	360	10.66354259
508	379	29.99899308
508	390	21.25665948
508	404	17.9820996
508	442	33.45067418
508	451	30.15758465
509	24	14.97513029
509	27	25.77579569
509	60	11.24752942
509	81	19.2049374
509	113	17.26031419
509	139	11.14929966
509	156	12.8338289
509	159	22.18584414
509	195	18.27637649
509	200	29.89653433
509	235	12.00904399
509	279	15.65208189
509	289	13.23028215
509	311	9.844942548
509	399	16.73890778
509	418	33.37953547
509	437	21.10517765
510	64	21.08679155
510	164	29.27403757
510	178	34.29390745
510	207	22.42881704
510	211	17.18895946
510	214	16.43712373
510	240	22.8506888
510	268	18.18213621
510	282	18.11574062
510	285	12.1559421
510	302	25.43778955
510	332	10.54234265
510	337	14.23952394
510	353	19.8481125
510	380	20.1910018
510	401	27.71608671
510	419	12.54835248
510	438	35.78581487
510	457	22.57443116
510	474	14.48725504
510	478	9.719641508
510	498	26.78551205
511	4	33.69148688
511	5	17.7150716
511	47	33.71976613
511	57	12.17520297
511	94	10.71607119
511	110	34.96678067
511	129	12.71461898
511	155	27.13841666
511	185	26.04542429
511	187	35.41744772
511	192	20.95922344
511	212	17.12342857
511	215	10.70233748
511	258	16.63092198
511	265	26.47535848
511	296	17.33395943
511	339	33.71002778
511	379	12.18342289
511	390	33.67924644
511	442	33.36116338
511	473	12.00584279
511	486	10.23148568
512	59	14.74035165
512	67	25.50116378
512	74	26.93406883
512	132	12.00250343
512	169	33.98071379
512	183	22.94875875
512	208	30.4764594
512	233	10.90439715
512	283	18.64536211
512	352	29.00946309
512	369	29.92151216
512	417	31.55935764
512	430	36.13089036
512	435	33.75464039
512	472	11.87241872
512	487	10.04813183
513	16	33.88979405
513	25	10.87032312
513	69	26.82850907
513	105	13.09517721
513	112	20.14366477
513	184	14.88458102
513	217	15.03452771
513	264	14.66102826
513	288	21.72513082
513	348	14.94608969
513	403	24.37157335
513	412	22.96413092
513	423	37.3905974
513	427	15.85005346
513	456	11.25334381
514	16	26.37000095
514	25	12.06808152
514	69	18.06097623
514	105	11.3999216
514	112	26.27194506
514	142	21.76406462
514	184	15.75753086
514	217	11.86036532
514	264	20.89409088
514	288	17.97783195
514	348	19.92719534
514	403	31.41677286
514	412	33.52969139
514	427	21.21111645
514	456	10.1194215
515	47	33.99108862
515	56	25.67162074
515	115	17.72490794
515	128	26.47773685
515	130	27.63397488
515	165	11.97649328
515	167	15.34939935
515	249	28.22992846
515	301	33.80435529
515	308	33.38302133
515	351	9.807696445
515	370	20.51779043
515	374	25.7192694
515	389	21.1265913
515	397	33.6207503
515	469	27.90394775
516	38	10.43102805
516	108	11.02899267
516	123	10.51977729
516	126	20.42904105
516	157	25.44340395
516	166	23.64040049
516	180	11.06964351
516	189	34.45703003
516	231	12.15061184
516	257	28.93333406
516	269	18.81781138
516	295	17.17105971
516	342	26.33032666
516	345	20.61984233
516	354	22.72727735
516	373	18.94016522
516	383	22.99581858
516	415	20.35542517
516	420	17.51992473
516	448	19.55178983
516	449	10.1655518
517	6	27.14050003
517	61	27.29008339
517	62	16.4926716
517	73	11.66122916
517	77	17.06894727
517	104	16.0638128
517	118	20.40694464
517	147	25.67615075
517	148	14.9358452
517	174	11.72801624
517	202	24.63259372
517	236	24.18187004
517	314	15.27446899
517	350	33.35510715
517	385	24.84888838
517	452	21.56697639
517	461	17.8184359
517	464	14.25942403
518	24	24.75105731
518	60	20.63599927
518	82	26.34861442
518	122	31.37333962
518	139	20.67412299
518	195	29.52708399
518	213	18.63838919
518	235	26.8802038
518	311	25.14411801
518	325	33.85916409
518	335	18.54613737
518	422	33.35555256
518	437	13.56351266
519	67	10.21916257
519	132	17.47265581
519	225	33.1749396
519	226	26.37086827
519	233	35.4937756
519	315	31.81501589
519	340	18.77149449
519	417	10.72381213
519	430	14.26623302
519	472	16.09523521
519	487	33.54079927
520	82	33.38629776
520	83	27.17166257
520	178	21.23251191
520	199	33.46670877
520	205	22.67689873
520	273	33.35521948
520	333	16.91882642
520	344	10.71617259
520	428	25.37453505
520	433	34.46524041
520	441	11.76167048
520	446	23.02820977
520	459	25.407472
521	20	33.88488193
521	56	21.93501295
521	79	15.91747145
521	130	33.65019403
521	153	12.40423226
521	173	11.30996056
521	177	16.86718968
521	197	24.72379302
521	219	13.88535324
521	278	14.97604942
521	293	23.13600543
521	307	17.62112626
521	338	29.19698744
521	416	14.84343791
521	483	10.60918088
522	20	14.41510641
522	29	24.86975039
522	33	33.40126473
522	143	16.89320032
522	153	22.64073454
522	173	19.14339265
522	177	12.38912304
522	197	10.27877042
522	278	12.7321986
522	293	11.57565484
522	298	31.31249107
522	372	33.38008797
522	416	12.64700267
522	483	20.74521066
523	8	13.3349184
523	11	18.63550872
523	30	21.07428674
523	34	9.803444106
523	75	33.57382389
523	89	24.21249287
523	107	17.92411081
523	134	21.47127012
523	169	17.700519
523	208	33.9532309
523	246	22.472488
523	251	20.38955972
523	320	29.8811033
523	324	27.63292847
523	346	26.02262492
523	435	26.32691828
523	466	25.43741485
523	482	19.78752396
523	484	12.20213161
524	9	25.80622965
524	86	9.846769173
524	95	23.33689359
524	168	9.962486428
524	181	31.59622651
524	227	10.3578859
524	238	27.96572712
524	276	20.81341069
524	280	35.17110166
524	287	23.65796803
524	331	26.20425638
524	365	34.24685125
524	378	25.04402833
524	439	14.26434795
524	447	14.51976409
524	453	14.20489237
524	468	24.34245663
524	494	24.78114144
524	496	20.96847771
525	19	17.8269698
525	26	13.62954845
525	46	22.22033153
525	53	10.00438643
525	97	34.56265065
525	147	35.29137576
525	154	10.65245083
525	171	30.04057521
525	202	34.43838532
525	237	23.83436377
525	270	13.94560127
525	350	33.64080723
525	357	20.04619731
525	388	9.850926179
525	414	33.53581565
525	440	11.60189031
525	450	34.43081014
525	479	17.72379551
525	485	9.910297544
525	497	12.52709088
526	3	33.36660016
526	23	12.97103834
526	30	19.9039826
526	89	21.52648881
526	107	27.4055328
526	109	14.73895211
526	151	34.03867991
526	160	28.13005309
526	161	33.91066097
526	170	18.3944287
526	175	29.97554118
526	198	32.1303523
526	209	23.23857523
526	239	27.20272451
526	247	14.33963737
526	275	19.8382461
526	324	18.7502686
526	404	19.1555729
526	435	26.23186918
526	444	24.45480612
526	451	15.39382536
526	454	24.3044723
526	466	18.63585731
526	492	12.0478487
527	1	13.38006546
527	91	16.83968153
527	125	32.89954183
527	179	24.94033347
527	249	34.84069686
527	266	24.67271048
527	301	23.6153133
527	317	17.78033176
527	319	11.21609118
527	322	18.03277471
527	336	34.00033119
527	347	12.96742512
527	368	33.40258929
527	393	13.2224286
527	421	33.46783548
527	469	23.93935283
528	16	34.64513973
528	36	24.1170589
528	72	12.2115467
528	120	34.98659096
528	136	13.70814289
528	149	10.23036269
528	162	33.7358052
528	218	13.9720766
528	262	33.57217606
528	288	23.6618088
528	366	13.3575135
528	424	16.47653938
529	10	35.72697579
529	25	33.9298804
529	69	11.12023852
529	105	25.06829869
529	112	33.40189493
529	114	18.92255267
529	142	10.92200956
529	158	25.76377859
529	217	19.96506638
529	348	34.41455211
529	403	33.45949389
529	456	14.27249233
530	64	20.25453862
530	164	25.6122125
530	207	17.20698952
530	211	13.40433529
530	214	13.14371387
530	240	25.98289803
530	268	14.28681415
530	282	24.10315521
530	285	14.01514921
530	302	26.81051233
530	332	9.729778733
530	337	15.37791106
530	353	25.85461919
530	380	26.94398879
530	401	19.97085965
530	413	27.91417928
530	419	10.61103936
530	438	31.04100203
530	457	17.97224013
530	474	15.99254679
530	478	10.37934682
530	498	19.25003057
531	3	33.35536069
531	10	24.728944
531	39	25.01323358
531	65	16.49606791
531	138	26.36131587
531	203	18.17435993
531	224	33.56006899
531	321	9.942364654
531	355	13.98422775
531	394	21.49875298
531	491	33.43105151
532	44	22.97901257
532	59	15.83873552
532	76	12.63902331
532	87	23.85393717
532	225	33.66438535
532	233	26.64586047
532	259	31.71829724
532	272	17.45704929
532	274	13.5629161
532	277	30.32827698
532	283	22.14926483
532	304	29.09127404
532	306	16.67014852
532	329	11.03913569
532	443	25.78737367
532	487	34.64544638
533	9	27.14813419
533	32	22.80240703
533	52	31.35455978
533	66	21.6780462
533	86	23.47476061
533	88	22.68774978
533	168	20.34974605
533	227	23.86889289
533	238	10.08806474
533	241	28.53975475
533	242	21.89552479
533	267	16.24288031
533	276	9.683205883
533	280	33.35568302
533	287	12.96136821
533	310	22.51626294
533	331	18.15072457
533	365	14.92297619
533	378	9.880065464
533	381	33.73617192
533	402	33.391525
533	406	29.73782668
533	411	24.89505485
533	413	33.71648027
533	431	19.96483538
533	447	24.64453753
533	467	19.73544403
533	494	11.73935878
533	496	24.34266734
534	0	27.60626556
534	15	23.09342291
534	16	27.43654321
534	28	33.66836195
534	29	22.87970848
534	33	12.76223068
534	120	12.34501338
534	141	33.66664126
534	143	29.2943189
534	144	10.11483653
534	244	12.30677957
534	262	17.87306699
534	298	26.5112267
534	303	14.0802933
534	424	28.9750425
534	489	33.35582743
535	21	19.50627951
535	205	9.889990176
535	273	11.21482389
535	333	11.38818382
535	344	15.65650974
535	361	33.37121554
535	386	17.15410299
535	441	33.62029643
535	446	13.63696631
535	459	14.32241019
536	9	14.59630809
536	86	15.90489056
536	95	22.68213637
536	168	16.75490137
536	227	19.63903004
536	238	14.07835153
536	241	17.42827997
536	242	18.60845171
536	263	31.91327661
536	267	28.59741507
536	276	12.13603458
536	280	19.472429
536	287	20.66602342
536	310	27.36477201
536	331	12.13675426
536	365	13.36013997
536	378	12.96723497
536	381	22.19575184
536	406	34.120717
536	431	24.79317643
536	439	33.94965172
536	447	27.47417074
536	453	33.38816088
536	467	33.41252639
536	476	31.15165544
536	494	11.13527301
537	45	23.83378185
537	46	13.71488718
537	53	33.81367487
537	61	13.14338286
537	97	33.54367824
537	99	33.61197475
537	147	21.10276275
537	174	23.88109259
537	202	16.72722871
537	237	15.53589703
537	312	16.04775251
537	350	10.47864874
537	400	19.41293871
537	421	33.53173977
537	461	20.0316503
537	464	22.00882856
537	479	23.52295341
537	485	34.11509705
538	83	33.41487452
538	178	16.83458902
538	205	13.95477003
538	273	24.93295614
538	282	28.55945023
538	333	14.77082849
538	344	10.37300135
538	353	33.48435272
538	441	19.94956297
538	446	21.79181225
538	459	13.3285126
539	73	21.22909175
539	75	20.08762405
539	96	14.52402096
539	104	15.20976329
539	118	31.9058677
539	134	21.6166427
539	148	24.94755875
539	223	21.40612563
539	236	12.53699127
539	246	13.5167144
539	320	18.01522166
539	341	24.03989433
539	346	11.80226605
539	384	33.43192342
539	385	26.15466338
539	452	12.88112243
539	482	18.69667537
539	484	25.1308786
539	488	32.48859595
540	21	31.09100818
540	90	33.44646798
540	178	23.81254716
540	205	11.77091563
540	273	20.42535302
540	282	27.40945901
540	333	18.84534284
540	337	35.37732668
540	344	17.28717556
540	353	34.81067577
540	446	28.80526827
540	459	9.731114454
541	7	20.35532751
541	37	14.82404831
541	50	19.93505337
541	51	17.37537853
541	54	33.83079517
541	98	19.58049765
541	101	22.71371985
541	137	22.38500279
541	138	29.6868292
541	140	11.44433936
541	193	12.24908098
541	194	19.62237475
541	196	17.41501713
541	200	31.50587833
541	201	17.81648725
541	204	12.4186066
541	210	14.28300024
541	222	20.14818719
541	229	16.20984858
541	234	14.86427197
541	326	15.58156947
541	334	22.00713614
541	395	25.83464524
541	491	21.494781
542	6	10.08217191
542	14	28.19157831
542	62	12.60879647
542	77	15.22394538
542	99	10.66755576
542	147	11.92642646
542	154	34.50126718
542	171	19.08190342
542	174	34.12908796
542	202	14.16475883
542	237	17.06184387
542	314	24.06875123
542	350	28.92630228
542	357	15.50180561
542	391	10.72380195
542	422	20.84265427
542	461	13.60409683
