# i	j	beta * DeltaG^cnf_ij
455	782	19.53615272
455	847	17.28306976
455	862	18.24609647
455	890	15.77124071
455	903	24.48392123
455	919	21.16496409
455	931	13.4422517
455	934	14.62475479
455	939	11.17999102
456	513	10.219151
456	514	9.143564512
456	529	13.04389622
456	563	9.19246479
456	603	24.90681046
456	615	20.00490922
456	647	10.72463833
456	740	24.74745731
456	843	10.34794789
456	851	15.50041188
456	926	27.12625678
456	972	28.08960958
457	506	13.91153981
457	510	20.54861723
457	530	16.44425704
457	545	20.28060393
457	546	17.95017672
457	561	14.17009395
457	566	12.04636557
457	581	13.81594106
457	626	17.80309562
457	644	19.33062352
457	655	22.1146635
457	716	9.6961721
457	717	14.94408964
457	728	17.89691954
457	748	16.39704195
457	807	25.58172896
457	849	16.11011461
457	889	14.82167754
457	945	17.99927625
458	602	17.96707202
458	604	16.77727701
458	608	22.30140119
458	664	15.16417966
458	686	23.65534226
458	691	10.4560148
458	747	19.50239473
458	775	12.23258444
458	831	8.94582114
458	856	19.48411971
458	865	8.935059267
458	883	28.71174666
458	884	13.18281963
458	887	10.53511034
458	900	27.91983922
458	947	27.80085644
458	980	9.100652691
458	983	13.05602978
459	520	23.2248173
459	535	13.09028642
459	538	12.15893231
459	540	8.781651256
459	565	11.67244679
459	648	12.04233114
459	670	16.2964031
459	700	18.63812932
459	715	25.30233971
459	720	9.890774033
459	803	18.41853116
459	840	13.92256069
459	904	19.69307548
459	979	12.00380904
460	551	12.84720181
460	554	11.39689515
460	617	20.35579542
460	625	26.62400735
460	676	13.78911238
460	704	17.67610339
460	719	17.51641525
460	725	21.13438313
460	731	11.39685694
460	768	12.40216212
460	782	11.8346618
460	847	19.16840261
460	874	24.57303186
460	890	12.45828191
460	903	18.43925343
460	931	24.94962921
460	934	12.44350558
460	939	8.784453789
461	507	24.22666854
461	517	16.30315754
461	537	18.31440172
461	542	12.41814862
461	559	9.227374877
461	610	15.86479423
461	714	16.02035477
461	729	11.4119105
461	787	12.60070595
461	796	24.51282202
461	799	13.69781911
461	809	12.55793895
461	863	11.05975832
461	897	21.54601147
461	918	9.522819687
461	941	12.46242885
461	949	24.47886039
461	999	10.3642335
462	569	27.81559507
462	660	24.33416821
462	710	10.73869328
462	833	24.20288452
462	847	26.51595642
462	858	26.93496475
462	891	18.33597113
462	902	14.2310241
462	908	16.54363118
462	910	16.04733667
462	932	22.43661156
462	951	18.41831833
462	955	22.4200016
462	960	11.93152832
462	962	9.201777642
462	974	9.633256338
462	982	16.84216667
463	506	16.79151961
463	530	30.21345267
463	546	11.848712
463	561	8.873657784
463	566	18.07126874
463	581	11.04335212
463	626	16.72977823
463	644	13.66146898
463	655	11.26578553
463	664	15.7590767
463	716	13.41021304
463	717	24.87730087
463	748	18.60600528
463	827	25.73091952
463	945	24.34935106
464	507	24.20090758
464	517	13.03174574
464	537	20.09755987
464	542	14.02773721
464	559	9.214995268
464	610	15.36077945
464	675	26.70104449
464	714	13.19773686
464	729	13.95088217
464	787	15.61174138
464	796	25.35200573
464	799	16.19976251
464	809	12.81851681
464	863	11.62537011
464	897	17.97953825
464	918	10.3795452
464	941	14.34688991
464	949	26.29266545
464	999	12.35661243
465	556	10.96732397
465	569	11.5223471
465	580	20.3321808
465	637	26.65193675
465	732	19.10517035
465	735	8.906920014
465	866	18.88779053
465	877	16.74423467
465	891	25.27214191
465	908	18.10954634
465	930	17.91010902
465	932	14.32173041
465	973	19.72160515
466	503	19.68640428
466	523	23.25262577
466	526	17.05520232
466	627	11.24741423
466	698	12.92582262
466	727	24.86037122
466	756	16.02652301
466	762	18.18762043
466	811	25.40626011
466	924	15.76608215
466	925	21.8315647
466	927	21.61795326
466	996	11.57522857
467	533	18.04441272
467	570	15.19452446
467	582	10.94592654
467	591	12.5814329
467	607	22.59247858
467	614	16.48386298
467	651	12.40813418
467	686	26.32296833
467	738	11.92426888
467	754	16.71723407
467	766	20.70630237
467	770	15.04449124
467	827	24.45072069
467	871	18.96551403
467	933	23.56406637
468	524	22.19767574
468	549	22.48054049
468	578	12.09367481
468	606	15.66594995
468	681	12.10379773
468	683	11.25011974
468	694	28.35513429
468	751	23.47609193
468	759	15.45763024
468	769	19.18544613
468	835	13.62049826
468	880	22.23206384
468	943	27.44478955
469	515	24.71294935
469	527	21.79922438
469	550	14.18324982
469	584	24.5858036
469	617	26.74451317
469	693	10.70320316
469	704	24.70322237
469	736	16.10705091
469	760	19.26210104
469	783	13.73151074
469	798	17.29185587
469	828	9.551862056
469	853	15.05051118
469	874	17.29271519
469	879	14.51406257
469	976	12.52194401
470	545	12.89721595
470	546	17.63306634
470	566	17.66360057
470	571	11.02063533
470	574	24.44804595
470	626	11.45568154
470	630	27.10595382
470	644	14.56162312
470	653	21.08255861
470	655	27.70650104
470	667	9.214971258
470	712	26.23976879
470	716	22.89412316
470	728	28.90609441
470	761	20.14698872
470	832	14.91755825
470	921	12.72451661
470	940	24.23429789
470	945	11.98964006
470	971	18.93918919
471	571	20.78857422
471	574	19.45358666
471	580	30.94374454
471	630	14.27883442
471	637	16.74480896
471	638	15.01777191
471	724	19.11965027
471	734	16.19562029
471	742	24.01836694
471	824	11.95572963
471	832	27.83080437
471	848	11.08478503
471	877	27.43975335
471	882	17.60499099
471	921	25.55005128
471	977	22.04389146
471	993	20.0592034
472	512	10.79730677
472	519	14.72526238
472	575	19.86254122
472	601	10.61916844
472	624	21.6479573
472	635	23.17014982
472	762	16.97312502
472	813	23.98149359
472	826	11.88231947
472	872	28.16565911
472	924	20.51054183
472	936	9.997862792
472	953	10.58277034
472	988	11.09548906
473	511	10.92012856
473	564	12.08092901
473	584	17.6701114
473	597	17.30413147
473	598	18.97618918
473	662	14.56091656
473	672	11.89627717
473	679	17.5508559
473	777	16.80495513
473	778	24.65740908
473	784	19.2586106
473	795	14.72860267
473	810	14.55590213
473	822	11.0098763
473	854	14.31035393
473	875	18.52769293
473	907	27.54238765
473	916	16.83083745
473	958	13.66437275
473	959	25.53299456
474	504	23.94582488
474	506	24.97845943
474	510	13.24324719
474	530	14.63108154
474	565	27.49235003
474	566	24.56579798
474	648	23.7003139
474	690	15.22426917
474	700	16.82312435
474	715	11.27076604
474	716	23.67776705
474	717	15.79844485
474	728	16.66318388
474	807	13.60939794
474	839	20.71651624
474	849	10.329176
474	889	9.787667788
475	571	24.57048777
475	574	10.09403357
475	638	25.37034803
475	645	28.48748694
475	658	24.69808566
475	712	27.13599601
475	724	13.50470535
475	734	15.84681936
475	761	18.6902754
475	832	10.19125446
475	886	16.86438028
475	911	19.11834984
475	921	11.66943069
475	994	26.34206679
476	533	30.3723501
476	536	25.84671178
476	582	22.62670319
476	588	19.41452814
476	592	24.0983807
476	604	9.710823047
476	614	16.8582712
476	686	9.881923915
476	738	15.55993593
476	766	11.89928358
476	770	11.3569467
476	827	13.97587535
476	831	19.62056795
476	865	19.39846232
476	884	10.82597091
476	912	16.28748638
476	980	26.0263991
476	983	23.43005127
477	524	30.91282794
477	562	24.73690265
477	607	20.36410925
477	657	20.08637507
477	683	18.326472
477	694	18.3100896
477	703	12.19280228
477	726	10.03502013
477	759	9.698056283
477	771	24.67889212
477	829	24.22558529
477	880	8.730668367
477	984	19.22696486
478	506	15.15006237
478	510	8.769934318
478	530	9.391850093
478	565	18.01555363
478	570	21.78742288
478	581	26.48769218
478	648	21.22701767
478	700	11.10292059
478	715	10.14789022
478	717	10.10998696
478	748	16.34583894
478	754	24.77002617
478	849	18.20716312
478	871	18.99541784
478	889	10.04417677
478	933	13.55848009
479	525	16.2165538
479	537	21.38705321
479	555	19.70599973
479	593	10.3122034
479	642	17.76949803
479	665	25.00779606
479	692	11.73610645
479	718	14.22122038
479	769	25.09965831
479	780	11.86059083
479	787	24.58363876
479	796	23.9806453
479	812	24.46966225
479	842	19.35099605
479	885	13.42365753
479	888	13.66519941
479	914	9.015130966
479	922	9.497348706
479	935	12.27475597
479	941	22.77029549
480	545	21.15807919
480	546	12.70676744
480	561	23.92188561
480	566	24.11046543
480	571	10.52645558
480	612	15.23999945
480	626	11.86273332
480	630	16.98279573
480	644	11.15937702
480	655	17.12943117
480	667	9.607201077
480	716	25.18020086
480	832	24.75002371
480	859	18.50337679
480	882	24.54150346
480	921	19.80838986
480	940	12.35739753
480	945	17.56153263
481	553	14.05963086
481	558	18.49358232
481	605	18.2221224
481	607	19.22307547
481	657	11.86499188
481	703	17.19113053
481	726	25.37898127
481	821	17.50703162
481	836	21.54834664
481	909	25.39270344
481	984	10.46975623
482	503	15.09803807
482	505	24.49607057
482	523	18.09172998
482	539	17.11068525
482	599	26.75367358
482	650	24.49126216
482	702	24.58287426
482	713	24.5310162
482	727	15.56794571
482	811	8.79475928
482	894	10.91202516
482	898	16.20338612
482	925	10.75520459
482	927	23.38426321
482	957	12.46176776
482	967	13.60534714
482	969	15.99169294
482	996	14.37008352
483	521	9.602580406
483	522	18.96847361
483	544	17.11528512
483	619	22.06639455
483	640	16.33070538
483	684	26.78030177
483	699	21.72384179
483	723	21.99336241
483	741	19.7228419
483	753	8.887936284
483	767	25.78473563
483	772	25.48395515
483	804	30.0914665
483	858	14.26308314
483	860	14.93794959
483	867	10.08889731
483	869	17.41687833
483	896	11.7716891
483	905	12.79422731
483	917	17.93639256
483	956	12.7698376
483	982	24.12426399
483	992	23.86183997
484	503	10.86649376
484	523	11.10019568
484	539	22.96406696
484	727	9.84630534
484	746	17.22315382
484	811	13.88533319
484	834	24.37994909
484	894	24.28358466
484	898	13.60850404
484	925	10.08383792
484	957	26.52045685
484	969	25.55095162
484	996	17.26631431
485	525	8.947108161
485	555	14.77388188
485	593	9.705128693
485	646	20.20098159
485	677	15.00416938
485	689	14.14603808
485	692	24.51452204
485	718	13.566422
485	729	23.63876071
485	743	25.81112574
485	780	25.33430431
485	787	19.22989014
485	914	14.09189004
485	922	12.88263753
485	935	27.0833628
485	941	25.27831163
485	961	16.36919216
485	999	25.76876906
486	511	9.253914133
486	564	9.778841135
486	576	24.82136399
486	597	10.89278578
486	598	16.24002657
486	622	26.19740663
486	662	20.81611069
486	672	11.51029767
486	777	19.08614372
486	778	12.98840796
486	784	16.00740849
486	795	24.52867653
486	810	13.3515774
486	822	9.115470444
486	830	20.97416291
486	854	13.96712552
486	875	17.64802686
486	892	25.99735817
486	895	16.30312604
486	907	12.77281776
486	946	19.29267215
486	958	16.45147046
486	985	27.02272237
487	512	9.077567732
487	601	19.35154972
487	624	10.77554962
487	663	25.11775563
487	678	25.94260089
487	762	18.50509239
487	826	24.54285824
487	924	17.81440583
487	936	9.47826813
487	953	9.63978353
487	988	14.01243217
488	505	13.42738735
488	539	26.30159819
488	577	15.1110764
488	599	9.025448384
488	616	13.54659831
488	650	15.55876543
488	661	12.58157196
488	702	13.35633875
488	708	19.97468665
488	713	9.862541687
488	777	24.0660631
488	784	21.74159295
488	791	26.58458814
488	792	20.22550403
488	811	26.22492362
488	854	27.4982177
488	894	16.60560472
488	927	25.84261267
488	957	12.72336736
488	967	13.25456786
488	969	18.79065391
488	985	13.95685106
489	552	20.95771575
489	573	26.80741746
489	585	9.494707619
489	620	10.006234
489	659	9.319811055
489	705	11.06137243
489	711	23.82899189
489	794	11.54997059
489	899	30.75930856
489	915	14.62154863
489	928	18.62807574
489	929	14.46366521
489	950	12.4788679
490	552	15.76769551
490	619	17.92197276
490	620	19.01852392
490	684	19.25174896
490	711	18.01876707
490	723	20.81886195
490	772	18.23117379
490	794	14.10084353
490	805	14.5350618
490	857	13.6097688
490	860	26.06561023
490	861	14.8578923
490	899	14.47209837
490	917	22.0050874
490	928	10.09595044
490	929	11.03056895
490	950	14.18448323
490	997	11.24004681
491	500	10.96774532
491	541	19.65808419
491	587	13.64526455
491	590	17.10132879
491	611	12.41820721
491	641	27.90947699
491	658	27.83779289
491	671	23.30590591
491	701	17.07160127
491	722	24.452878
491	733	19.96728603
491	820	8.895425863
491	841	28.4918832
491	852	26.11571833
491	855	12.55435505
491	868	12.98959066
491	911	25.09415329
491	920	19.31947266
491	952	27.42582423
491	963	10.56732812
491	968	12.02747332
491	990	18.18257487
492	505	14.21549062
492	526	10.95865715
492	579	22.85747978
492	599	26.56986581
492	616	24.62793966
492	627	22.02546034
492	650	12.39488596
492	702	14.32766118
492	708	26.98613528
492	811	22.76539453
492	894	16.57366811
492	927	9.006551751
492	957	25.00892186
492	967	16.24487827
492	996	18.75154734
493	504	12.67888497
493	545	9.154751312
493	546	25.03379324
493	566	10.38236083
493	613	28.95412424
493	626	14.70334466
493	644	22.7475087
493	653	11.48403029
493	667	20.32722317
493	690	27.04816619
493	712	16.66983443
493	716	13.57270808
493	728	10.39153798
493	761	17.2781111
493	807	16.11120031
493	839	18.44787968
493	849	16.1437995
493	921	32.15045375
493	945	9.847573011
493	971	10.33711823
494	524	22.62712173
494	533	10.67254941
494	536	10.10842128
494	562	13.97414527
494	582	12.27006947
494	588	10.9031728
494	591	22.33455082
494	592	11.65282611
494	604	23.6102445
494	614	9.127553547
494	686	23.99342494
494	694	17.9803392
494	707	25.4053426
494	738	11.78072434
494	766	9.723471484
494	770	13.93586545
494	912	17.02230536
494	995	24.92332404
495	501	17.31464828
495	602	27.36914776
495	608	26.27720097
495	609	24.29843379
495	618	23.28654919
495	628	14.40637948
495	660	16.72418373
495	666	24.61545576
495	739	10.29961001
495	764	23.13239104
495	856	24.41147923
495	866	16.62841201
495	891	23.25657587
495	901	22.38955322
495	902	26.21731441
495	910	23.66323657
495	923	21.86781946
495	930	25.3336292
495	947	20.6693231
495	955	21.45160528
495	991	12.36147832
496	524	19.17471156
496	533	22.19788324
496	562	15.49325992
496	591	22.99809462
496	607	18.24044623
496	657	28.05816564
496	683	23.18262849
496	694	12.13439811
496	703	13.25606772
496	726	13.84397442
496	759	11.54594179
496	835	25.12328124
496	880	10.0968871
496	984	24.3381996
497	525	11.40705481
497	555	25.78877208
497	593	18.02987496
497	646	24.87993017
497	677	10.17098323
497	689	13.88946104
497	718	27.60447869
497	729	21.29047215
497	743	12.27329886
497	787	20.20999247
497	799	23.80939058
497	817	21.23361836
497	876	21.15626497
497	878	27.47673826
497	961	9.781263221
497	999	24.76167505
498	506	10.14981628
498	510	24.26864838
498	530	17.60886724
498	546	27.44619075
498	561	15.01130596
498	581	9.1228219
498	655	24.13645243
498	664	24.00559141
498	686	19.88090569
498	716	23.60344046
498	717	15.25376475
498	748	9.965241197
498	770	27.87398799
498	827	12.85884364
498	889	25.50985494
498	933	23.66788609
499	543	18.67965362
499	589	17.81699061
499	673	16.35386254
499	789	13.25334637
499	797	16.93128022
499	834	11.41481912
499	864	10.6459665
499	904	27.27204191
499	975	21.63446769
499	981	10.11802381
499	989	15.03459787
500	51	15.62058821
500	138	10.17078802
500	140	21.11487186
500	194	16.48670346
500	196	24.09202138
500	203	9.187513722
500	204	24.32745307
500	210	17.29142166
500	234	20.14806945
500	321	15.7495307
500	334	24.73212152
500	355	14.35731547
500	395	13.16808812
500	491	10.96774532
501	15	14.36728525
501	33	26.31731557
501	41	29.45049723
501	68	16.37835608
501	143	18.4295847
501	162	20.82118229
501	262	24.78690223
501	293	26.10164048
501	298	13.40273539
501	359	9.143560288
501	372	16.04305411
501	383	24.8309278
501	436	28.36884259
501	495	17.31464828
502	12	27.23314931
502	31	25.72517309
502	74	14.72830153
502	80	11.43479971
502	117	26.64733621
502	119	10.14150905
502	127	26.25495907
502	183	15.79007406
502	208	18.90701915
502	260	9.486348452
502	277	15.85487667
502	283	17.20909105
502	309	17.39507478
502	382	26.62426467
502	432	24.00078043
503	8	14.10769553
503	11	20.89669194
503	30	15.62506441
503	34	8.812547815
503	89	19.35425728
503	107	14.76623796
503	134	20.51062314
503	169	19.94551075
503	246	17.70030778
503	251	23.72338313
503	320	25.71851723
503	324	21.40627725
503	346	20.7975188
503	435	21.44063726
503	466	19.68640428
503	482	15.09803807
503	484	10.86649376
504	27	24.81655338
504	55	12.12625705
504	71	20.88599143
504	164	15.71447295
504	206	11.09082749
504	240	15.58076246
504	243	27.19762098
504	279	22.76928641
504	302	13.04441069
504	362	9.705468111
504	418	11.54758597
504	474	23.94582488
504	493	12.67888497
505	30	23.90440565
505	109	18.86471135
505	118	30.43722962
505	185	18.60967121
505	192	25.34793345
505	198	10.40154187
505	209	11.9377475
505	212	27.8178067
505	236	29.2502058
505	275	17.89244614
505	294	12.77703076
505	360	22.15233731
505	385	23.31976716
505	404	18.35499285
505	429	8.798965111
505	451	11.74639171
505	482	24.49607057
505	488	13.42738735
505	492	14.21549062
506	52	22.96122342
506	64	19.8325372
506	164	25.0825625
506	176	17.5191962
506	207	11.71377971
506	211	8.782531405
506	214	9.916149572
506	268	10.20076141
506	285	24.06890759
506	332	10.8567668
506	337	20.25290473
506	401	11.4669551
506	413	18.49125049
506	419	9.441021519
506	438	17.85082738
506	457	13.91153981
506	463	16.79151961
506	474	24.97845943
506	478	15.15006237
506	498	10.14981628
507	45	20.1282224
507	46	19.23754969
507	57	24.99448566
507	61	9.275563622
507	147	27.01302882
507	174	17.8578409
507	202	21.96873902
507	237	23.27174443
507	296	29.19885574
507	312	11.63382678
507	350	12.99457347
507	400	18.58207395
507	461	24.22666854
507	464	24.20090758
508	4	9.828127426
508	109	22.36343502
508	110	16.24152783
508	155	25.37435744
508	185	24.91137002
508	187	9.439723475
508	209	17.09589781
508	258	23.18072998
508	275	15.91965157
508	294	18.73398549
508	318	13.98281564
508	339	9.48298727
508	360	9.655668624
508	379	25.39398136
508	390	19.44095875
508	404	16.45331729
508	451	25.44646349
509	24	13.69420016
509	27	23.55883961
509	49	27.08024267
509	60	10.21356244
509	81	17.56857165
509	113	15.79276681
509	139	10.12139233
509	156	11.70083675
509	159	20.23981651
509	195	16.72442968
509	200	25.36093152
509	222	29.36227064
509	235	10.92306673
509	279	14.31824717
509	289	12.0674139
509	311	8.885046061
509	399	15.31537485
509	437	19.30115114
510	64	19.28414989
510	164	25.16633983
510	207	20.43218267
510	211	15.72742875
510	214	15.03878438
510	240	20.77644776
510	268	16.63749157
510	282	16.57629343
510	285	11.05774046
510	302	23.25297315
510	332	9.537744502
510	337	13.01323863
510	353	18.14691408
510	380	18.45993982
510	401	24.64406559
510	413	29.75487283
510	419	11.42762291
510	457	20.54861723
510	474	13.24324719
510	478	8.769934318
510	498	24.26864838
511	5	16.20857845
511	57	11.07542883
511	94	9.706855005
511	129	11.5880717
511	155	24.41853985
511	185	23.78762814
511	192	19.16615242
511	212	15.66742372
511	215	9.693515273
511	258	15.21646449
511	265	24.10200198
511	296	15.86019349
511	379	11.08298388
511	473	10.92012856
511	486	9.253914133
512	59	13.4774371
512	67	23.31150084
512	74	24.33339154
512	132	10.91706332
512	160	26.94075643
512	169	26.5399933
512	183	20.86006028
512	208	25.55961891
512	233	9.884306625
512	283	17.0638852
512	352	25.08358812
512	369	25.36893829
512	417	26.01169341
512	472	10.79730677
512	487	9.077567732
513	25	9.852108586
513	69	24.28791616
513	105	11.94262904
513	112	18.41668845
513	142	27.81816406
513	184	13.61063373
513	217	13.74900263
513	264	13.40411364
513	288	19.86072478
513	348	13.66740249
513	403	22.22634006
513	412	20.87331612
513	427	14.50029104
513	456	10.219151
514	16	24.03274302
514	25	10.97719923
514	69	16.52586315
514	105	10.35905367
514	112	23.96323546
514	142	19.89401569
514	184	14.41526568
514	217	10.78613428
514	264	19.10593106
514	288	16.44939536
514	348	18.21906415
514	403	25.95656058
514	427	19.39899608
514	456	9.143564512
515	56	23.46637999
515	115	16.21757086
515	128	24.10349486
515	130	24.61330227
515	165	10.89318342
515	167	14.03939929
515	172	27.30823077
515	249	24.82786556
515	265	27.41933855
515	351	8.847311507
515	370	18.75921469
515	374	23.50890226
515	389	19.32094672
515	469	24.71294935
516	38	9.43775898
516	108	10.00746263
516	123	9.516445726
516	126	18.67779176
516	157	23.25817644
516	166	21.50246474
516	180	10.04695232
516	231	11.05284854
516	250	30.57095205
516	257	25.05951898
516	269	17.22068052
516	295	15.71103815
516	342	24.00516755
516	345	18.8530046
516	354	20.67338763
516	373	17.33115091
516	383	20.90077555
516	415	18.61034344
516	420	16.03029795
516	448	17.8787342
516	449	9.187003169
517	6	24.4193929
517	61	24.47986554
517	62	15.08973284
517	73	10.59822044
517	77	15.6175394
517	104	14.69644742
517	118	18.65753844
517	147	23.47043855
517	148	13.65794852
517	174	10.66176006
517	202	22.48235737
517	236	22.03927388
517	314	13.97031887
517	385	22.6928616
517	391	27.3968948
517	452	19.72262525
517	461	16.30315754
517	464	13.03174574
518	24	22.59786906
518	60	18.86787021
518	82	24.01797442
518	122	25.93921358
518	139	18.90296525
518	159	27.74548507
518	195	25.24488142
518	213	17.05751569
518	235	24.31041852
518	311	22.9766847
518	335	16.97301915
518	437	12.37984996
519	67	9.243668973
519	132	15.98709471
519	225	26.4412971
519	226	24.03333713
519	315	26.10349539
519	340	17.17870125
519	417	9.714348364
519	430	13.03807682
519	472	14.72526238
520	83	24.43211695
520	178	19.41871969
520	186	31.05707834
520	205	20.63193778
520	333	15.48010064
520	344	9.706953287
520	386	28.29612221
520	428	23.19412129
520	441	10.69371971
520	446	20.9290361
520	459	23.2248173
521	56	20.03714199
521	79	14.56219151
521	153	11.28900042
521	173	10.27386495
521	177	15.43282822
521	197	22.57132841
521	219	12.68277267
521	278	13.69504826
521	293	21.02454514
521	307	16.12274341
521	338	25.14235315
521	372	27.62617043
521	416	13.57265111
521	483	9.602580406
522	15	27.7710642
522	20	13.17634346
522	29	22.71306576
522	143	15.45664055
522	153	20.60238603
522	173	17.51353095
522	177	11.27462704
522	197	9.292434096
522	278	11.60485523
522	293	10.51812709
522	298	25.91448053
522	416	11.52307046
522	483	18.96847361
523	8	12.16492168
523	11	17.0548838
523	30	19.27258513
523	34	8.843774577
523	89	22.06951791
523	107	16.40005518
523	134	19.63689913
523	169	16.19527686
523	246	20.46689001
523	251	18.64160863
523	320	25.35599952
523	324	24.61290758
523	346	23.76899614
523	435	24.00276289
523	466	23.25262577
523	482	18.09172998
523	484	11.10019568
524	9	23.58548031
524	86	8.887306414
524	95	21.20891329
524	168	8.99517955
524	181	26.02549356
524	227	9.371149148
524	238	24.73516317
524	276	19.03140057
524	287	21.51986
524	331	23.91276398
524	378	22.88101314
524	439	13.03632412
524	447	13.27337046
524	453	12.98101755
524	468	22.19767574
524	477	30.91282794
524	494	22.62712173
524	496	19.17471156
525	19	16.3109748
525	26	12.44216913
525	46	20.267214
525	53	9.027606794
525	99	26.75268467
525	152	27.26829597
525	154	9.644838566
525	171	25.40756742
525	237	21.69505131
525	270	12.7391595
525	357	18.32768169
525	388	8.892481642
525	440	10.5424126
525	450	26.57297565
525	479	16.2165538
525	485	8.947108161
525	497	11.40705481
526	23	11.82831042
526	30	18.19788025
526	89	19.68653172
526	107	24.52551272
526	109	13.47614389
526	160	24.79324509
526	161	26.53364564
526	170	16.83335385
526	175	25.38636603
526	198	26.20411291
526	209	21.11761769
526	239	24.44473361
526	247	13.1062883
526	275	18.13791997
526	324	17.15943148
526	352	27.20794295
526	369	27.81347686
526	404	17.52442902
526	429	26.65402215
526	435	23.93358132
526	444	22.30817211
526	451	14.08034821
526	454	22.16025422
526	466	17.05520232
526	492	10.95865715
527	1	12.20719853
527	91	15.40764439
527	125	26.39225582
527	179	22.78127285
527	249	26.59358273
527	266	22.5215291
527	301	21.47767175
527	317	16.2682697
527	319	10.18358986
527	322	16.49991257
527	347	11.82497464
527	370	27.57846833
527	377	26.64759918
527	393	12.06012567
527	469	21.79922438
528	36	21.97521112
528	72	11.10886703
528	95	29.3332175
528	120	26.59925558
528	136	12.51629958
528	146	28.04014109
528	149	9.253008572
528	218	12.7639108
528	288	21.5236663
528	366	12.18606653
528	424	15.07493723
529	16	26.99486973
529	28	27.68898789
529	69	10.09448707
529	105	22.90426992
529	114	17.31528443
529	142	9.901264502
529	158	23.54827177
529	217	18.25362668
529	456	13.04389622
530	64	18.5180241
530	164	23.41286257
530	207	15.74393873
530	211	12.2299687
530	214	11.9873334
530	240	23.73617769
530	268	13.05720943
530	282	21.96145896
530	285	12.80414771
530	302	24.27992344
530	332	8.78045731
530	337	14.06568019
530	353	23.62745659
530	380	24.33759336
530	401	18.25891405
530	413	24.71664293
530	419	9.604395623
530	438	25.79809954
530	457	16.44425704
530	463	30.21345267
530	474	14.63108154
530	478	9.391850093
530	498	17.60886724
531	10	22.57634481
531	39	22.85145464
531	65	15.09284763
531	138	24.02677296
531	158	26.713043
531	203	16.63032122
531	321	8.976556503
531	355	12.77526567
531	394	19.6616558
531	395	27.7205966
532	44	20.88618931
532	59	14.48989524
532	76	11.51536551
532	87	21.71448275
532	132	27.75517121
532	233	24.2005251
532	259	26.06983777
532	272	15.97282462
532	274	12.3792871
532	277	25.50547142
532	283	20.21066647
532	304	25.10930626
532	306	15.25240051
532	329	10.01743865
532	443	23.56899557
533	9	24.42251621
533	32	20.73585727
533	52	25.93163363
533	66	19.82009808
533	86	21.34028659
533	88	20.64083728
533	168	18.60514324
533	227	21.72932695
533	238	9.118134812
533	241	24.93228646
533	242	20.00449784
533	267	14.86063812
533	276	8.730464644
533	287	11.81938096
533	310	20.50185235
533	331	16.60853185
533	365	13.64607199
533	378	8.922558929
533	406	25.31064691
533	411	22.7375457
533	431	18.25341585
533	447	22.49402538
533	467	18.04441272
533	476	30.3723501
533	494	10.67254941
533	496	22.19788324
534	0	24.60282819
534	15	20.98654151
534	16	24.53762495
534	29	20.80102213
534	33	11.63339543
534	120	11.23291742
534	143	25.17264334
534	144	9.139964978
534	244	11.19709571
534	262	16.35322459
534	298	24.12416935
534	303	12.86493909
534	424	25.07272323
535	21	17.83792343
535	205	8.930666676
535	273	10.18239221
535	333	10.3482058
535	344	14.32232297
535	386	15.6955112
535	446	12.44916939
535	459	13.09028642
536	9	13.34424262
536	86	14.55064321
536	95	20.63623153
536	168	15.3300204
536	227	17.95720488
536	238	12.86312812
536	241	15.94651136
536	242	17.03014157
536	263	26.13634638
536	267	24.95126796
536	276	11.03947586
536	280	17.80761011
536	287	18.89550699
536	310	24.50949681
536	331	11.04013589
536	365	12.18852625
536	378	11.82479907
536	381	20.2476951
536	431	22.63881407
536	447	24.55223832
536	476	25.84671178
536	494	10.10842128
537	6	27.0861515
537	45	21.69447355
537	46	12.52265445
537	61	11.9870282
537	147	19.29891834
537	174	21.74143368
537	202	15.30467967
537	237	14.21125672
537	312	14.68171862
537	350	9.479108724
537	400	17.75440014
537	461	18.31440172
537	464	20.09755987
537	479	21.38705321
538	178	15.40298209
538	205	12.74773297
538	273	22.77415517
538	282	24.93878486
538	333	13.50559443
538	344	9.385851318
538	380	26.69145525
538	386	27.61216926
538	441	18.23947743
538	446	19.91757828
538	459	12.15893231
539	73	19.41556791
539	75	18.36550561
539	96	13.27731387
539	104	13.91064861
539	118	26.13391667
539	134	19.76649913
539	148	22.78824116
539	198	26.85037154
539	223	19.57784851
539	236	11.41662972
539	246	12.33571229
539	320	16.4837675
539	341	21.89884961
539	346	10.73196144
539	385	23.87463581
539	452	11.74499345
539	482	17.11068525
539	484	22.96406696
539	488	26.30159819
540	21	25.82026653
540	178	21.67338769
540	205	10.7024615
540	273	18.67441085
540	282	24.5270497
540	333	17.24559013
540	344	15.81736172
540	380	29.2225253
540	446	25.01867768
540	459	8.781651256
541	7	18.61025401
541	37	13.55474766
541	42	26.89134638
541	50	18.22623552
541	51	15.8981058
541	98	17.90451758
541	101	20.66219956
541	137	20.39747949
541	138	25.29465625
541	140	10.39952886
541	193	11.14351243
541	194	17.94219512
541	196	15.93437789
541	200	25.99134216
541	201	16.30137273
541	204	11.30271105
541	210	13.05366439
541	222	18.42081978
541	229	14.8303514
541	234	13.59188589
541	326	14.25332362
541	334	20.0961829
541	395	23.61018862
541	491	19.65808419
542	6	9.112813079
